ngram,all,up,down,polarity,hawk/dov
아웃풋갭/NNG;마이너스/NNG,22,5.0,11.0,0.5170211801410847,dovish
디비/NNG,22,5.0,13.0,0.4374794601193793,dovish
어처구니/NNG,22,6.0,14.0,0.48747711270445115,dovish
수주/NNG;회복/NNG,22,6.0,11.0,0.6204254161693016,dovish
개사/NNG,22,13.0,8.0,1.8483507190043773,hawkish
거촌/NNG,22,7.0,13.0,0.6124712441671311,dovish
fed/NNG;인플레이션/NNG;둔화/NNG,22,9.0,4.0,2.5592548416983685,hawkish
수도꼭지/NNG,22,9.0,6.0,1.7061698944655794,hawkish
저버린/VV,22,5.0,13.0,0.4374794601193793,dovish
채권/NNG;강세/NNG;지지/NNG,22,5.0,10.0,0.5687232981551932,dovish
국채/NNG;금리/NNG;상승/NNG;억제/NNG,22,7.0,13.0,0.6124712441671311,dovish
구조/NNG;벗어나/VV,22,7.0,11.0,0.7238296521975185,dovish
금리/NNG;영향/NNG;제한적/VAX,22,5.0,14.0,0.40623092725370935,dovish
조단/NNG,22,10.0,7.0,1.6249237090148374,hawkish
우려/NNG;채권/NNG;금리/NNG;상승/NNG,22,13.0,3.0,4.92893525067834,hawkish
소비/NNG;투자/NNG;내수/NNG;부진/NNG,22,8.0,13.0,0.6999671361910069,dovish
흥미진진/NNG,22,13.0,9.0,1.64297841689278,hawkish
국제/NNG;유가/NNG;상승/NNG;위험자산/NNG;선호/NNG,22,3.0,5.0,0.6824679577862317,dovish
응해/VV,22,7.0,13.0,0.6124712441671311,dovish
불태우/VV,22,11.0,8.0,1.5639890699267807,hawkish
경기/NNG;침체/NNG;우려/NNG;높/VA,22,11.0,9.0,1.390212506601583,hawkish
제조원가/NNG;상승/NNG,22,10.0,8.0,1.4218082453879826,hawkish
채권회수율/NNG,22,5.0,14.0,0.40623092725370935,dovish
광열/NNG,22,11.0,8.0,1.5639890699267807,hawkish
투자/NNG;비중/NNG;증가/NNG,22,3.0,12.0,0.28436164907759653,dovish
겉잡/VV,22,5.0,12.0,0.4739360817959943,dovish
니트/NNG,22,6.0,14.0,0.48747711270445115,dovish
판매가격/NNG;견조/NNG,22,11.0,5.0,2.5023825118828493,hawkish
동질/NNG,22,4.0,10.0,0.4549786385241545,dovish
브로커딜러/NNG,22,10.0,8.0,1.4218082453879826,hawkish
산전/NNG,22,6.0,13.0,0.5249753521432552,dovish
크레딧/NNG;시장/NNG;안정/NNG,22,4.0,13.0,0.34998356809550346,dovish
투자심리/NNG;악재/NNG,22,4.0,12.0,0.3791488654367954,dovish
인수인계/NNG,22,7.0,11.0,0.7238296521975185,dovish
ff/NNG;금리선물/NNG;인하/NNG,22,6.0,14.0,0.48747711270445115,dovish
추오/NNG,22,14.0,7.0,2.2748931926207723,hawkish
경기/NNG;회복/NNG;개선/NNG,22,6.0,12.0,0.5687232981551931,dovish
저축성/NNG;예금/NNG;감소/NNG,22,13.0,5.0,2.9573611504070043,hawkish
신용/NNG;긍정적/VAX,22,3.0,7.0,0.48747711270445115,dovish
기대/NNG;높/VA;금리/NNG;인상/NNG,22,12.0,5.0,2.729871831144927,hawkish
완화/NNG;압박/NNG,22,12.0,9.0,1.5165954617471813,hawkish
irs/NNG;금리/NNG;인상/NNG,22,10.0,8.0,1.4218082453879826,hawkish
주택/NNG;착공/NNG;줄/VV,22,7.0,13.0,0.6124712441671311,dovish
부의영업권/NNG,22,7.0,5.0,1.5924252348345407,hawkish
수익/NNG;많/VA,22,4.0,11.0,0.4136169441128677,dovish
경제/NNG;악순환/NNG,22,6.0,11.0,0.6204254161693016,dovish
재무구조/NNG;나쁘/VA,22,6.0,11.0,0.6204254161693016,dovish
경기/NNG;부양책/NNG;쏟/VV,22,2.0,17.0,0.1338172466247513,dovish
가격/NNG;하락/NNG;견인/NNG,22,8.0,5.0,1.819914554096618,hawkish
우려/NNG;배제/NNG,22,11.0,7.0,1.7874160799163208,hawkish
모른다면서/VV,22,8.0,12.0,0.7582977308735908,dovish
위험자산/NNG;피하/VV,22,7.0,11.0,0.7238296521975185,dovish
많/VA;금리/NNG;낮/VA,22,11.0,6.0,2.0853187599023744,hawkish
범영/NNG,22,14.0,7.0,2.2748931926207723,hawkish
설비/NNG;투자/NNG;호조/NNG,22,13.0,7.0,2.1124008217192882,hawkish
마이너스/NNG;면하/VV;못하/VX,22,4.0,13.0,0.34998356809550346,dovish
半/NNG,22,8.0,4.0,2.274893192620772,hawkish
수변/NNG,22,8.0,12.0,0.7582977308735908,dovish
기업단기경제관측조사/NNG,22,5.0,14.0,0.40623092725370935,dovish
거품/NNG;차단/NNG,22,12.0,5.0,2.729871831144927,hawkish
gdp/NNG;지표/NNG;호조/NNG,22,6.0,11.0,0.6204254161693016,dovish
국채/NNG;금리/NNG;많이/MAG;오르/VV,22,13.0,6.0,2.46446762533917,hawkish
호조/NNG;급등/NNG,22,6.0,11.0,0.6204254161693016,dovish
예비역/NNG,22,7.0,13.0,0.6124712441671311,dovish
하락/NNG;위험/NNG;증가/NNG,22,5.0,17.0,0.3345431165618783,dovish
기대/NNG;악화/NNG,22,11.0,3.0,4.170637519804749,hawkish
감사인/NNG,22,3.0,13.0,0.2624876760716276,dovish
大田/NNG,22,15.0,4.0,4.265424736163947,hawkish
출두/NNG,22,15.0,5.0,3.4123397889311584,hawkish
적이/VV,22,11.0,7.0,1.7874160799163208,hawkish
채권시장/NNG;fed/NNG;비둘기/NNG,22,2.0,15.0,0.15165954617471814,dovish
민간/NNG;경기/NNG;기대/NNG;지수/NNG;마이너스/NNG,22,3.0,6.0,0.5687232981551931,dovish
서약서/NNG,22,15.0,6.0,2.843616490775965,hawkish
자금/NNG;조달/NNG;비용/NNG;하락/NNG,22,6.0,9.0,0.7582977308735906,dovish
하락/NNG;여파/NNG;하락/NNG,22,5.0,10.0,0.5687232981551932,dovish
부채한도/NNG;협상/NNG;불확실성/NNG,22,5.0,13.0,0.4374794601193793,dovish
정비례/NNG,22,11.0,6.0,2.0853187599023744,hawkish
만약/NNG;성장/NNG,22,12.0,9.0,1.5165954617471813,hawkish
직제/NNG,22,6.0,14.0,0.48747711270445115,dovish
금리/NNG;상방/NNG;경직/NNG;강화/NNG,22,7.0,11.0,0.7238296521975185,dovish
구조조정/NNG;강화/NNG,22,14.0,5.0,3.1848504696690814,hawkish
영감/NNG,22,13.0,8.0,1.8483507190043773,hawkish
유가/NNG;원유/NNG;재고/NNG;감소/NNG;상승/NNG,22,12.0,10.0,1.3649359155724634,hawkish
외국인/NNG;자금/NNG;이탈/NNG;가속/NNG,22,6.0,10.0,0.6824679577862317,dovish
받들/VV,22,5.0,11.0,0.5170211801410847,dovish
높/VA;인하/NNG,22,10.0,8.0,1.4218082453879826,hawkish
가격/NNG;희석/NNG,22,14.0,6.0,2.654042058057568,hawkish
중역/NNG,22,11.0,9.0,1.390212506601583,hawkish
지수/NNG;상승/NNG;줄/VV,22,11.0,9.0,1.390212506601583,hawkish
안전자산/NNG;선호/NNG;금리/NNG;하락/NNG,22,9.0,7.0,1.4624313381133536,hawkish
코넬/NNG,22,7.0,11.0,0.7238296521975185,dovish
선진국/NNG;경제/NNG;성장/NNG,22,5.0,10.0,0.5687232981551932,dovish
해외/NNG;시장/NNG;불안/NNG,22,5.0,12.0,0.4739360817959943,dovish
대형차/NNG,22,11.0,7.0,1.7874160799163208,hawkish
동상이몽/NNG,22,12.0,7.0,1.9499084508178046,hawkish
지리한/VA,22,6.0,12.0,0.5687232981551931,dovish
둔화/NNG;경제/NNG;회복/NNG,22,7.0,13.0,0.6124712441671311,dovish
이익률/NNG;상승/NNG,22,7.0,11.0,0.7238296521975185,dovish
지속가능한발전/NNG,22,8.0,12.0,0.7582977308735908,dovish
유가/NNG;상승/NNG;일시적/VAX,22,10.0,8.0,1.4218082453879826,hawkish
참수리/NNG,22,5.0,11.0,0.5170211801410847,dovish
무승부/NNG,22,6.0,15.0,0.4549786385241544,dovish
경제/NNG;활동/NNG;견고/NNG,22,5.0,9.0,0.6319147757279923,dovish
실망/NNG;혼조/NNG,22,4.0,10.0,0.4549786385241545,dovish
연쇄/NNG;금리/NNG;인상/NNG,22,15.0,5.0,3.4123397889311584,hawkish
마이카/NNG,22,6.0,13.0,0.5249753521432552,dovish
창세/NNG,22,13.0,8.0,1.8483507190043773,hawkish
드레/NNG,22,6.0,9.0,0.7582977308735906,dovish
세습/NNG,22,6.0,11.0,0.6204254161693016,dovish
암암리/NNG,22,8.0,13.0,0.6999671361910069,dovish
금리/NNG;변동성/NNG;완화/NNG,22,8.0,12.0,0.7582977308735908,dovish
세액감면/NNG,22,1.0,20.0,0.05687232981551931,dovish
양적완화/NNG;비판/NNG,22,4.0,12.0,0.3791488654367954,dovish
수요/NNG;증가/NNG;기대/NNG;상승/NNG,22,10.0,7.0,1.6249237090148374,hawkish
껄끄럽/VA,22,12.0,6.0,2.2748931926207723,hawkish
제품/NNG;가격/NNG;낮/VV,22,6.0,10.0,0.6824679577862317,dovish
'촉진/NNG',22,7.0,6.0,1.327021029028784,hawkish
경장/NNG,22,13.0,6.0,2.46446762533917,hawkish
회복/NNG;제한적/VAX,22,9.0,5.0,2.0474038733586952,hawkish
층수/NNG,22,6.0,13.0,0.5249753521432552,dovish
위서/NNG,22,10.0,8.0,1.4218082453879826,hawkish
기업/NNG;고용/NNG;늘/VV,22,6.0,12.0,0.5687232981551931,dovish
파로/NNG,22,15.0,7.0,2.4373855635222554,hawkish
지표/NNG;경기/NNG;부진/NNG,22,5.0,9.0,0.6319147757279923,dovish
지표/NNG;살/VV,22,9.0,6.0,1.7061698944655794,hawkish
우려/NNG;국채/NNG;수익률/NNG;상승/NNG,22,6.0,13.0,0.5249753521432552,dovish
국제/NNG;유가/NNG;원자재/NNG;가격/NNG;급등/NNG,22,13.0,9.0,1.64297841689278,hawkish
충분/NNG;경제/NNG;성장/NNG,22,2.0,14.0,0.16249237090148372,dovish
가격/NNG;경쟁력/NNG;확보/NNG,22,13.0,7.0,2.1124008217192882,hawkish
학창/NNG,22,6.0,13.0,0.5249753521432552,dovish
호출/NNG,22,5.0,9.0,0.6319147757279923,dovish
국채/NNG;떨어/VV,22,11.0,9.0,1.390212506601583,hawkish
심리/NNG;꺾/VV기자/NNG,22,10.0,8.0,1.4218082453879826,hawkish
최저/NNG;마이너스/NNG,22,5.0,11.0,0.5170211801410847,dovish
bis/NNG;비율/NNG;오르/VV,22,3.0,17.0,0.20072586993712693,dovish
우려/NNG;물가/NNG;상승/NNG,22,15.0,3.0,5.68723298155193,hawkish
대통령실/NNG,22,11.0,9.0,1.390212506601583,hawkish
금만/NNG,22,7.0,11.0,0.7238296521975185,dovish
차주/NNG;상환/NNG;부담/NNG,22,5.0,15.0,0.3791488654367954,dovish
지켜나갈/VV,22,12.0,7.0,1.9499084508178046,hawkish
주조/NNG,22,12.0,10.0,1.3649359155724634,hawkish
금리/NNG;무리/NNG,22,6.0,11.0,0.6204254161693016,dovish
사망보험/NNG,22,6.0,12.0,0.5687232981551931,dovish
대파/NNG,22,8.0,12.0,0.7582977308735908,dovish
루피/NNG;가격/NNG;하락/NNG,22,10.0,7.0,1.6249237090148374,hawkish
한계소비성향/NNG,22,7.0,13.0,0.6124712441671311,dovish
대출/NNG;금리/NNG;고금리/NNG,22,6.0,15.0,0.4549786385241544,dovish
가격/NNG;낮/VA특파원/NNG,22,6.0,10.0,0.6824679577862317,dovish
차등가격/NNG,22,14.0,4.0,3.9810630870863513,hawkish
외화표시자산/NNG,22,13.0,7.0,2.1124008217192882,hawkish
물가/NNG;과도/NNG,22,5.0,16.0,0.35545206134699564,dovish
구긴/VV,22,7.0,12.0,0.663510514514392,dovish
알라/NNG,22,13.0,8.0,1.8483507190043773,hawkish
자산/NNG;축소/NNG기자/NNG,22,9.0,7.0,1.4624313381133536,hawkish
도매/NNG;재고/NNG;감소/NNG,22,13.0,6.0,2.46446762533917,hawkish
차입/NNG;금리/NNG;하락/NNG,22,6.0,15.0,0.4549786385241544,dovish
경제/NNG;회복/NNG;금리/NNG;인상/NNG,22,12.0,6.0,2.2748931926207723,hawkish
외화자금/NNG;이탈/NNG,22,8.0,13.0,0.6999671361910069,dovish
경기/NNG;전망/NNG;좋/VA;않/VX,22,5.0,14.0,0.40623092725370935,dovish
좋/VA;경기/NNG;회복/NNG,22,13.0,6.0,2.46446762533917,hawkish
군청/NNG,22,7.0,13.0,0.6124712441671311,dovish
imf쿼터/NNG,22,4.0,11.0,0.4136169441128677,dovish
경기/NNG;개선/NNG;모멘텀/NNG,22,7.0,11.0,0.7238296521975185,dovish
고용/NNG;지표/NNG;경제/NNG;성장/NNG,22,9.0,5.0,2.0474038733586952,hawkish
지수/NNG;소폭/MAG;개선/NNG,22,6.0,13.0,0.5249753521432552,dovish
통화/NNG;긴축/NNG;어렵/VA,22,6.0,12.0,0.5687232981551931,dovish
품질개선/NNG,22,13.0,6.0,2.46446762533917,hawkish
건설/NNG;늘/VV,22,6.0,11.0,0.6204254161693016,dovish
월급날/NNG,22,14.0,4.0,3.9810630870863513,hawkish
투자기회/NNG;많/VA,22,7.0,14.0,0.5687232981551931,dovish
흘렸/VV,22,11.0,5.0,2.5023825118828493,hawkish
evebitda/NNG,22,11.0,8.0,1.5639890699267807,hawkish
국채/NNG;수익률/NNG;하락/NNG;최저/NNG,22,14.0,4.0,3.9810630870863513,hawkish
지표/NNG;실망/NNG;상승/NNG,22,6.0,12.0,0.5687232981551931,dovish
단함/NNG,22,11.0,4.0,3.1279781398535613,hawkish
완화정책/NNG;강화/NNG,22,2.0,12.0,0.1895744327183977,dovish
변동금리방식/NNG,22,9.0,7.0,1.4624313381133536,hawkish
면직/NNG,22,4.0,11.0,0.4136169441128677,dovish
기대/NNG;잡/VV,22,13.0,8.0,1.8483507190043773,hawkish
격전/NNG,22,5.0,11.0,0.5170211801410847,dovish
금리/NNG;이미/MAG;인하/NNG,22,7.0,14.0,0.5687232981551931,dovish
자그마/NNG,22,9.0,6.0,1.7061698944655794,hawkish
전망/NNG;끝/NNG,22,12.0,6.0,2.2748931926207723,hawkish
장책/NNG,22,2.0,11.0,0.20680847205643385,dovish
공공요금/NNG;오르/VV,22,13.0,7.0,2.1124008217192882,hawkish
메꿔/VV,22,8.0,13.0,0.6999671361910069,dovish
국행/NNG,22,5.0,10.0,0.5687232981551932,dovish
실권/NNG,22,14.0,5.0,3.1848504696690814,hawkish
하락/NNG;취약/NNG,22,13.0,5.0,2.9573611504070043,hawkish
전망/NNG;내리/VV;잡/VV,22,8.0,12.0,0.7582977308735908,dovish
양적완화/NNG;부정적/VAX,22,10.0,7.0,1.6249237090148374,hawkish
신흥시장/NNG;선호/NNG,22,11.0,8.0,1.5639890699267807,hawkish
던져준/VV,22,11.0,9.0,1.390212506601583,hawkish
코픽스/NNG;시장/NNG;금리/NNG;변동/NNG;작/VA,22,6.0,12.0,0.5687232981551931,dovish
많/VA;경기/NNG;침체/NNG,22,12.0,6.0,2.2748931926207723,hawkish
한곳/NNG,22,6.0,9.0,0.7582977308735906,dovish
공개서한/NNG,22,12.0,6.0,2.2748931926207723,hawkish
투자/NNG;비중/NNG;낮/VV,22,15.0,7.0,2.4373855635222554,hawkish
당향/NNG,22,13.0,4.0,3.6967014380087546,hawkish
그리스도/NNG,22,6.0,9.0,0.7582977308735906,dovish
보통/NNG;완만/NNG;성장/NNG,22,11.0,8.0,1.5639890699267807,hawkish
회사채/NNG;발행/NNG;쉽/VA;않/VX,22,6.0,14.0,0.48747711270445115,dovish
금리캡/NNG,22,16.0,3.0,6.066381846988726,hawkish
금리/NNG;급등/NNG;과도/NNG,22,4.0,14.0,0.32498474180296744,dovish
과도/NNG;물가/NNG;상승/NNG,22,8.0,6.0,1.5165954617471815,hawkish
금융시장/NNG;풀/VV,22,14.0,6.0,2.654042058057568,hawkish
지수/NNG;cac40/NNG;떨어/VV,22,11.0,7.0,1.7874160799163208,hawkish
지으/VV,22,6.0,9.0,0.7582977308735906,dovish
긴축/NNG;우려/NNG;확산/NNG,22,15.0,4.0,4.265424736163947,hawkish
유로존/NNG;실업률/NNG;최저/NNG,22,6.0,12.0,0.5687232981551931,dovish
비약/NNG,22,15.0,4.0,4.265424736163947,hawkish
오랫동안/NNG;금리/NNG;인상/NNG,22,6.0,15.0,0.4549786385241544,dovish
경호/NNG,22,10.0,6.0,1.8957443271839771,hawkish
수익성/NNG;안정/NNG,22,11.0,9.0,1.390212506601583,hawkish
式/NNG,22,4.0,10.0,0.4549786385241545,dovish
가계/NNG;부채/NNG;과도/NNG,22,11.0,9.0,1.390212506601583,hawkish
은행/NNG;대출/NNG;감소/NNG,22,8.0,5.0,1.819914554096618,hawkish
약화/NNG;fed/NNG;금리/NNG;인상/NNG,22,5.0,10.0,0.5687232981551932,dovish
자나/NNG,22,15.0,6.0,2.843616490775965,hawkish
史/NNG,22,10.0,5.0,2.2748931926207727,hawkish
낮/VA;인플레이션/NNG;위험/NNG,22,9.0,6.0,1.7061698944655794,hawkish
집세/NNG;상승/NNG,22,12.0,7.0,1.9499084508178046,hawkish
대차대조표/NNG;줄/VV,22,8.0,12.0,0.7582977308735908,dovish
꾸려졌/VV,22,6.0,9.0,0.7582977308735906,dovish
비은행/NNG;가계/NNG;대출/NNG;증가/NNG,22,5.0,12.0,0.4739360817959943,dovish
랭/NNG,22,9.0,6.0,1.7061698944655794,hawkish
단오절/NNG,22,8.0,14.0,0.6499694836059349,dovish
포근/NNG,22,15.0,4.0,4.265424736163947,hawkish
절상/NNG;가능성/NNG;높/VA,22,13.0,8.0,1.8483507190043773,hawkish
도매/NNG;재고/NNG;상승/NNG,22,7.0,6.0,1.327021029028784,hawkish
달리/MAG;성장/NNG,22,14.0,6.0,2.654042058057568,hawkish
중간보고서/NNG,22,8.0,5.0,1.819914554096618,hawkish
수입/NNG;물가/NNG;상승/NNG;압력/NNG,22,13.0,6.0,2.46446762533917,hawkish
불안/NNG;급락/NNG,22,8.0,13.0,0.6999671361910069,dovish
pmi/NNG;소폭/MAG;상승/NNG,22,3.0,13.0,0.2624876760716276,dovish
글로벌/NNG;증시/NNG;금리/NNG;인상/NNG,22,13.0,5.0,2.9573611504070043,hawkish
경제/NNG;활동/NNG;견조/NNG,22,8.0,3.0,3.033190923494363,hawkish
파이브/NNG,22,16.0,6.0,3.033190923494363,hawkish
형성기/NNG,22,8.0,12.0,0.7582977308735908,dovish
근린궁핍화정책/NNG,22,4.0,9.0,0.5055318205823938,dovish
원화채권/NNG;강세/NNG,22,9.0,5.0,2.0474038733586952,hawkish
막대/NNG;경상/NNG;수지/NNG;적자/NNG,22,11.0,7.0,1.7874160799163208,hawkish
가격/NNG;상승/NNG;최대/NNG,22,10.0,5.0,2.2748931926207727,hawkish
발행주체/NNG;부도/NNG;위험/NNG,22,3.0,10.0,0.34123397889311585,dovish
가계/NNG;대출/NNG;금리/NNG;인하/NNG,22,7.0,13.0,0.6124712441671311,dovish
은행/NNG;예금/NNG;금리/NNG;오르/VV,22,15.0,5.0,3.4123397889311584,hawkish
등기부/NNG,22,4.0,14.0,0.32498474180296744,dovish
인상/NNG;낮/VA,22,10.0,6.0,1.8957443271839771,hawkish
물가/NNG;약하/VA,22,12.0,7.0,1.9499084508178046,hawkish
국사/NNG,22,6.0,9.0,0.7582977308735906,dovish
장기물/NNG;발행/NNG;증가/NNG,22,10.0,6.0,1.8957443271839771,hawkish
가자/NNG,22,11.0,7.0,1.7874160799163208,hawkish
중견그룹/NNG,22,5.0,17.0,0.3345431165618783,dovish
할부이/NNG,22,10.0,8.0,1.4218082453879826,hawkish
성장/NNG;기대/NNG;크/VV,22,13.0,5.0,2.9573611504070043,hawkish
정론/NNG,22,16.0,3.0,6.066381846988726,hawkish
위기/NNG;충격/NNG,22,5.0,14.0,0.40623092725370935,dovish
기보다는/VV,22,10.0,7.0,1.6249237090148374,hawkish
신흥국/NNG;경기/NNG;우려/NNG,22,10.0,6.0,1.8957443271839771,hawkish
소비자/NNG;신뢰지수/NNG;급락/NNG,22,11.0,7.0,1.7874160799163208,hawkish
국회선진화법/NNG,22,4.0,10.0,0.4549786385241545,dovish
피신/NNG,22,7.0,13.0,0.6124712441671311,dovish
인상/NNG;가능성/NNG;작/VA,22,12.0,6.0,2.2748931926207723,hawkish
나위/NNG,22,12.0,7.0,1.9499084508178046,hawkish
한농연/NNG,22,18.0,3.0,6.824679577862318,hawkish
투자/NNG;넘/VV,22,12.0,7.0,1.9499084508178046,hawkish
주문/NNG;급감/NNG,22,6.0,12.0,0.5687232981551931,dovish
등급물/NNG,22,7.0,6.0,1.327021029028784,hawkish
헤치/VV,22,8.0,12.0,0.7582977308735908,dovish
춘추/NNG,22,5.0,10.0,0.5687232981551932,dovish
투자/NNG;낮/VA,22,13.0,6.0,2.46446762533917,hawkish
주택할부금융/NNG,22,6.0,16.0,0.42654247361639475,dovish
미국발/NNG;신용경색/NNG;우려/NNG,22,14.0,6.0,2.654042058057568,hawkish
대손충당금/NNG;늘/VV,22,4.0,13.0,0.34998356809550346,dovish
채권시장/NNG;금리/NNG;내리/VV,22,10.0,8.0,1.4218082453879826,hawkish
금리/NNG;물가/NNG;지표/NNG;부진/NNG,22,12.0,7.0,1.9499084508178046,hawkish
인플레이션/NNG;압력/NNG;약하/VA,22,6.0,12.0,0.5687232981551931,dovish
가격/NNG;상승/NNG;위험/NNG,22,12.0,10.0,1.3649359155724634,hawkish
국제/NNG;금융시장/NNG;흔들/VV,22,11.0,8.0,1.5639890699267807,hawkish
쩨/MAG,22,9.0,5.0,2.0474038733586952,hawkish
송/NNG,22,10.0,6.0,1.8957443271839771,hawkish
뾰족/NNG,22,8.0,12.0,0.7582977308735908,dovish
진흙탕/NNG,22,16.0,3.0,6.066381846988726,hawkish
불확실성/NNG;없애/VV,22,5.0,12.0,0.4739360817959943,dovish
우려/NNG;인상/NNG,22,7.0,11.0,0.7238296521975185,dovish
투자심리/NNG;양호/NNG,22,10.0,6.0,1.8957443271839771,hawkish
동량/NNG,22,4.0,12.0,0.3791488654367954,dovish
원청/NNG,22,6.0,12.0,0.5687232981551931,dovish
금융위기/NNG;높/VA,22,14.0,3.0,5.308084116115136,hawkish
유로존/NNG;탈퇴/NNG;위험/NNG,22,4.0,10.0,0.4549786385241545,dovish
패닉/NNG;빠지/VV기자/NNG,22,11.0,8.0,1.5639890699267807,hawkish
영어자금/NNG,22,10.0,8.0,1.4218082453879826,hawkish
황시/NNG,22,6.0,11.0,0.6204254161693016,dovish
불대/NNG,22,12.0,5.0,2.729871831144927,hawkish
서클/NNG,22,5.0,15.0,0.3791488654367954,dovish
해외/NNG;경제/NNG;불확실성/NNG,22,15.0,6.0,2.843616490775965,hawkish
어렵/VA;우려/NNG기자/NNG,22,12.0,6.0,2.2748931926207723,hawkish
불입금/NNG,22,7.0,11.0,0.7238296521975185,dovish
인플레이션/NNG;경기/NNG;둔화/NNG;우려/NNG,22,14.0,5.0,3.1848504696690814,hawkish
낮/VA;물가/NNG;상승률/NNG;우려/NNG,22,9.0,7.0,1.4624313381133536,hawkish
자위/NNG,22,12.0,7.0,1.9499084508178046,hawkish
소비/NNG;부담/NNG,22,12.0,6.0,2.2748931926207723,hawkish
계원/NNG,22,7.0,12.0,0.663510514514392,dovish
운전자금/NNG;부담/NNG,22,12.0,10.0,1.3649359155724634,hawkish
식탐/NNG,22,12.0,7.0,1.9499084508178046,hawkish
잡/NNG,22,12.0,10.0,1.3649359155724634,hawkish
기관차/NNG,22,12.0,7.0,1.9499084508178046,hawkish
달러원/NNG;넘/VV;오르/VV,22,5.0,12.0,0.4739360817959943,dovish
fed/NNG;경제/NNG;전망/NNG;상향/NNG,22,3.0,14.0,0.24373855635222558,dovish
연공서열/NNG,22,14.0,5.0,3.1848504696690814,hawkish
타이머/NNG,22,1.0,10.0,0.11374465963103862,dovish
임대/NNG;수익/NNG;오르/VV,22,12.0,6.0,2.2748931926207723,hawkish
지표물/NNG;강세/NNG,22,8.0,12.0,0.7582977308735908,dovish
인플레이션/NNG;상승/NNG;압박/NNG,22,13.0,7.0,2.1124008217192882,hawkish
주택가격/NNG;최대/NNG,22,6.0,14.0,0.48747711270445115,dovish
성장/NNG;잠재력/NNG;크/VV,22,7.0,11.0,0.7238296521975185,dovish
담보대출/NNG;금리/NNG;상승/NNG,22,15.0,5.0,3.4123397889311584,hawkish
위험/NNG;신용위험/NNG,22,6.0,9.0,0.7582977308735906,dovish
주택/NNG;거래/NNG;위축/NNG,22,8.0,12.0,0.7582977308735908,dovish
철광/NNG,22,6.0,12.0,0.5687232981551931,dovish
미/NNG;국채/NNG;금리/NNG;강세/NNG,22,10.0,7.0,1.6249237090148374,hawkish
모뎀/NNG,22,5.0,13.0,0.4374794601193793,dovish
산업/NNG;넘/VV,22,6.0,13.0,0.5249753521432552,dovish
국채시장/NNG;악재/NNG,22,10.0,6.0,1.8957443271839771,hawkish
현기증/NNG,22,10.0,8.0,1.4218082453879826,hawkish
성장/NNG;감소/NNG,22,8.0,5.0,1.819914554096618,hawkish
예상/NNG;마이너스/NNG,22,8.0,5.0,1.819914554096618,hawkish
리픽싱/NNG,22,2.0,11.0,0.20680847205643385,dovish
여력/NNG;개선/NNG,22,5.0,14.0,0.40623092725370935,dovish
분히/MAG,22,11.0,7.0,1.7874160799163208,hawkish
풀가동/NNG,22,5.0,13.0,0.4374794601193793,dovish
실적/NNG;전망/NNG;높/VV,22,12.0,8.0,1.706169894465579,hawkish
해지/NNG;어렵/VA,22,12.0,9.0,1.5165954617471813,hawkish
삼중/NNG,22,12.0,6.0,2.2748931926207723,hawkish
채권시장/NNG;약세/NNG;되돌/VV,22,2.0,12.0,0.1895744327183977,dovish
유가/NNG;단기/NNG;급등/NNG,22,8.0,12.0,0.7582977308735908,dovish
장호/NNG,22,13.0,8.0,1.8483507190043773,hawkish
소비/NNG;회복/NNG;지연/NNG,22,15.0,3.0,5.68723298155193,hawkish
글로벌/NNG;경기/NNG;하방/NNG;위험/NNG,22,4.0,11.0,0.4136169441128677,dovish
우려/NNG;그러/VV,22,7.0,12.0,0.663510514514392,dovish
맞받아쳤/VV,22,10.0,7.0,1.6249237090148374,hawkish
채권시장/NNG;시장/NNG;강세/NNG,22,12.0,7.0,1.9499084508178046,hawkish
환석/NNG,22,7.0,12.0,0.663510514514392,dovish
쓴소리/NNG,22,7.0,13.0,0.6124712441671311,dovish
cds/NNG;오르/VV,22,6.0,10.0,0.6824679577862317,dovish
前者/NNG,22,10.0,7.0,1.6249237090148374,hawkish
가계/NNG;부채/NNG;문제/NNG;우려/NNG,22,6.0,9.0,0.7582977308735906,dovish
묘년/NNG,22,3.0,17.0,0.20072586993712693,dovish
원화/NNG;약세/NNG;제한/NNG,22,7.0,12.0,0.663510514514392,dovish
금리/NNG;오름/NNG;제한/NNG,22,13.0,6.0,2.46446762533917,hawkish
아리송/NNG,22,7.0,13.0,0.6124712441671311,dovish
마라톤협상/NNG,22,4.0,13.0,0.34998356809550346,dovish
제리/NNG,22,6.0,13.0,0.5249753521432552,dovish
부채/NNG;상환/NNG;어렵/VA,22,7.0,12.0,0.663510514514392,dovish
주택/NNG;경기/NNG;상승/NNG,22,10.0,5.0,2.2748931926207727,hawkish
구와/NNG,22,12.0,9.0,1.5165954617471813,hawkish
금리/NNG;하락/NNG;제약/NNG,22,7.0,12.0,0.663510514514392,dovish
